name,price_eur,price_fcfa,short_description,description,category,sub_category,sub_sub_category,tags,url_product,list_image_product_url
Boubou « Ebalé » tunique en tissu africain calicot,80.0 €,52477 FCFA,"Le boubou est un vêtement traditionnel africain très ample, il est aussi bien porté par des hommes que par des femmes.","Merci de préciser vos couleurs préférées et nous ferrons tout notre possible pour votre plaisir.
Le calicot est un tissu en coton uni à l’origine, teint à la main en Afrique de l’Ouest avec un procédé traditionnel et artisanal de qualité, par nos partenaires teinturiers et Férouz la coloriste et styliste d’Africouleur.
Lavage à 30°
Chaque pièce est unique.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Mode,Homme,Tops/Chemises | Homme | Mode,boubou | calicot | homme | toutes tailles,https://www.africouleur.com/shop/mode-africaine/homme/tops-chemises-hommes/boubou/,https://www.africouleur.com/wp-content/uploads/2015/07/MG_2327-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/07/MG_2340-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/07/MG_2346-510x340.jpg
Veste homme en tissu africain wax “Waxaly”,150.0 €,98394 FCFA,"Notre blazer a une coupe boxy, trois poches plaquées dont une à la poitrine, une fente dans le dos, et ferme avec deux boutons. C’est une veste originale de par son tissu africain wax aux motifs traditionnels !","Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Mode,Homme,Vestes,blazer | tissu wax | unisexe,https://www.africouleur.com/shop/mode-africaine/homme/vestes/veste-homme-en-tissu-africain-wax-waxaly/,https://www.africouleur.com/wp-content/uploads/2022/03/MG_4907-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2022/03/MG_5237-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2022/12/IMG_20221202_092557-510x616.jpg | https://www.africouleur.com/wp-content/uploads/2022/12/IMG_20210309_115006__01-e1669969750393-510x535.jpg | https://www.africouleur.com/wp-content/uploads/2022/12/IMG_20210309_114822_Bokeh-510x680.jpg
Veste homme en bazin « Artista »,250.0 €,163989 FCFA,"Blazer avec une coupe boxy, une poche passepoilée à la poitrine et deux autres à rabat, une fente dans le dos, et qui ferme avec deux boutons.
Une veste hyper originale de par son tissu en coton teint à la main aux couleurs personnalisées de la maison Africouleur !","Repérée par la styliste londonienne Yasmine AKKAZ, Férouz est particulièrement fière d’avoir habillé  Sean PAUL  et ses danseuses pour le clip de  TAL “Waya-waya” !",Mode,Homme,Vestes | Homme,bazin | blazer | homme | unisexe | veste,https://www.africouleur.com/shop/mode-africaine/homme/vestes/veste-bazin/,https://www.africouleur.com/wp-content/uploads/2015/09/MG_28386-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2022/12/SEAN-PAUL-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/09/MG_28226-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/MG_2822-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2015/10/veste-homme-basin-01-510x680.jpg
Chapeau de soleil en wax « Sokhna »,35.0 €,22958 FCFA,"Notre chapeau de protection contre le soleil pour femme en tissu africain wax est très agréable à porter et très léger, et vous pourrez l’emporter facilement dans vos bagages pour les vacances.","Lavable en machine à 30° maximum.
Nos chapeaux femmes en wax sont des créations artisanales faites à la main et chaque modèle est unique. Merci de préciser vos couleurs préférées si vous le souhaitez et nous ferrons tout notre possible pour votre plaisir.",Mode,Accessoires,Foulards et accessoires cheveux,chapeau de soleil | chapeau en wax | chapeau femme,https://www.africouleur.com/shop/mode-africaine/accessoires-mode/foulards-et-accessoires-cheveux/chapeau-de-soleil-en-wax-sokhna/,https://www.africouleur.com/wp-content/uploads/2020/10/Accessoires-de-mode-9-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2021/03/Chapeau-de-soleil-2-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2020/10/Accessoires-de-mode-2-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2020/10/Accessoires-de-mode-5-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2021/03/Chapeau-de-soleil-3-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2021/03/Chapeau-de-soleil-1-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2020/10/Accessoires-de-mode-7-510x765.jpg
Casquette en tissu africain wax « Billy »,25.0 €,16399 FCFA,"Casquette en tissu africain 100% coton, indispensable pour les beau jours.
Élégante, pratique avec un élastique à l’arrière pour un maintien optimal. Elle convient aux femmes, hommes et enfants à partir de 13 ans.
Merci de préciser vos couleurs préférées et nous ferrons tout notre possible pour votre plaisir.","100% coton, lavable en machine à 30°. Laver séparément la première fois.
Venez visiter notre boutique au 108 rue St Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Mode,Accessoires,Foulards et accessoires cheveux | Accessoires enfants,casquette | casquette en coton | unisexe,https://www.africouleur.com/shop/mode-africaine/accessoires-mode/foulards-et-accessoires-cheveux/casquette-en-tissu-africain-wax-billy/,https://www.africouleur.com/wp-content/uploads/2020/07/IMG_20200723_174134__01__01-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2020/07/IMG_20200723_174013__02-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2020/07/IMG_20200724_164547__01-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2020/07/IMG_20200723_174134__03-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2020/07/IMG_20200724_164608__01-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2020/07/IMG_20200723_174013__01-510x649.jpg | https://www.africouleur.com/wp-content/uploads/2020/07/IMG_20200724_164534__01-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2020/07/IMG_20200725_182011__01-510x510.jpg
Wax africain multicolore à motif patchwork,10.5 €,6888 FCFA,"Tissu wax imprimé avec un dessin façon patchwork , parfait pour la réalisation de petits accessoires tels que des masques de protection. Chaque dessin mesure environ 38 x 27 cm.
Taille : 115 × 90 cm (un demi-pagne)","Le wax est un tissu africain en coton imprimé inspiré des batiks Javanais. Les dessins sont souvent humoristiques ou populaires. Le wax est vendu en pagne ou pièce de tissu de 2 yards.
Le pagne est une pièce de tissu ou de matière végétale tressée rectangulaire, avec laquelle une personne couvre son corps des hanches jusqu’aux cuisses (pagne court) ou aux chevilles (pagne long).
Selon les époques, les cultures et les âges de la vie, le pagne est mixte ou tantôt porté par les femmes, par les hommes, dehors, ou à l’intérieur. C’est l’un des vêtements de tissu les plus simples que les femmes et hommes aient créée et portée. Il est encore couramment utilisé, notamment dans les régions chaudes.
Venez découvrir les milles et une couleurs de nos pagnes wax dans notre boutique à Paris.",Mode,Accessoires,Foulards et accessoires cheveux | Pagnes Wax,motif africain | patchwork | tissu coloré | tissu coton coloré,https://www.africouleur.com/shop/mode-africaine/accessoires-mode/foulards-et-accessoires-cheveux/wax-africain-multicolore-a-motif-patchwork/,https://www.africouleur.com/wp-content/uploads/2020/05/20200504_185331-510x786.jpg
Lot de 2 masques faciaux à soufflets en tissu africain,14.0 €,9183 FCFA,"Lot de 2 masques à soufflets en tissus africains colorés des 2 côtés, avec 3 couches de tissu et des liens pour nouer autour de tête.
Si vous le souhaitez, vous pouvez indiquer lors de votre commande les numéros de la seconde image.","Notre masque en coton doux et respirant est réutilisable et supporte de nombreux lavages à 60° .
Notre masque est à la fois protecteur et solidaire en France et au Togo, car nous versons 2 euros pour deux masques achetés à l’association Agopode qui aide les enfants des rues à Lomé.",Mode,Accessoires,Foulards et accessoires cheveux,masque en coton | masque en tissu,https://www.africouleur.com/shop/mode-africaine/accessoires-mode/foulards-et-accessoires-cheveux/masque-facial-en-tissu-africain-soufflet/,https://www.africouleur.com/wp-content/uploads/2020/05/20200430_185618-510x458.jpg | https://www.africouleur.com/wp-content/uploads/2020/05/20200501_204947-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2020/05/20200430_193148-510x487.jpg | https://www.africouleur.com/wp-content/uploads/2020/05/20200430_193806-510x395.jpg
Masque facial réversible en tissu africain,12.0 €,7871 FCFA,"Masque réversible en tissu africain coloré , avec une face en calicot teinté à la main ou en wax aux motifs africains joyeux et colorés, et une autre face unie plus sobre, suivant vos envies.
Lors de votre commande, vous pouvez choisir les numéros de vos masques préférés indiqués sur la seconde image.","Ce modèle est en coton avec 4 couches de tissu au niveau du nez, et 2 élastiques , le plus grand pour le tour de tête et le plus petit au niveau du cou.
Notre masque en coton doux et respirant est réutilisable et supporte de nombreux lavages à 60° .
Pour chaque masque acheté, nous versons 2 euros à l’association Agopode qui aide les enfants des rues de Lomé.",Mode,Accessoires,Foulards et accessoires cheveux,masque en coton | masque en tissu,https://www.africouleur.com/shop/mode-africaine/accessoires-mode/foulards-et-accessoires-cheveux/masque-facial-reversible-en-tissu-africain/,https://www.africouleur.com/wp-content/uploads/2020/04/masque-coronavirus-africouleur-510x680.jpg | https://www.africouleur.com/wp-content/uploads/2020/05/20200501_205829-510x510.jpg
Bande de tissu africain kenté,38.0 €,24926 FCFA,"Bande de kenté de cérémonie tissé à la main au Togo , par les ethnies Ewé et Ashanti .
Dimensions approximatives : 160cm X 12cm.
Vous pouvez nous laisser un message pour choisir votre couleur préférée.","Le kenté est un tissu africain originaire du Ghana et tissé par le peuple Akan-Ashanti depuis le 12ème siècle. Des bandes aux motifs géométriques sont tissées sur les métiers à tisser en bois, avec des fils de coton et de soie, puis assemblées. C’est un tissu royal au caractère sacré, et les notables le revêtent pour les cérémonies drapé à la manière de toges romaines.",Mode,Accessoires,Cravates/Lavallières | Foulards et accessoires cheveux | Kentés et tissages par bandes,,https://www.africouleur.com/shop/mode-africaine/accessoires-mode/cravates_lavallieres/bande-de-tissu-africain-kente/,https://www.africouleur.com/wp-content/uploads/2018/12/Bande-kenté-9-510x665.jpg | https://www.africouleur.com/wp-content/uploads/2018/12/Bande-kenté-1-510x642.jpg | https://www.africouleur.com/wp-content/uploads/2018/12/Bande-kenté-7-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2018/12/Bande-kenté-6-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2018/12/Bande-kenté-5-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2018/12/Bande-kenté-4-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2018/12/Bande-kenté-3-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2018/12/Bande-kenté-11-510x670.jpg | https://www.africouleur.com/wp-content/uploads/2018/12/Bande-kenté-2-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2018/12/Bande-kenté-8-510x660.jpg | https://www.africouleur.com/wp-content/uploads/2018/12/Bande-kenté-10-510x651.jpg
Écharpe ou snood en tissu africain,38.0 €,24926 FCFA,"Écharpe ou Snood en patchwork de tissus africain doublée en maille de coton. Il s’enfile par la tête et peux faire deux tours autour du cou.
Dimension : 180 X 55 cm","Le  bazin est un tissu africain en coton damassé de couleur unie. Il est teint à la main en Afrique de l’Ouest par un procédé traditionnel et artisanal de qualité. Chaque pièce est unique. Vous pouvez utiliser nos bazins pour confectionner vos vêtements ou toutes autres créations.
Lavage à 30°. Plus on le lave, plus il devient doux.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Mode,Accessoires,Foulards et accessoires cheveux,cérémonie | écharpe | foulard africain | reversible | snood | tissu africain | tissu coton,https://www.africouleur.com/shop/mode-africaine/accessoires-mode/foulards-et-accessoires-cheveux/echarpe-snood-tissu-africain/,https://www.africouleur.com/wp-content/uploads/2018/02/Snood-parchwork-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2018/02/Snood-patchwork-510x510.jpg
Turban ou écharpe en tissu africain Wax,10.0 €,6560 FCFA,"Foulard ou écharpe en tissu africain wax ,
Existe en 3 tailles.
T1 : 110×20 cm
T2 / 175×25 cm
T3 : 175×55 cm
100% coton, lavable en machine à 30°.","Venez découvrir les milles et une couleurs dans notre boutique à Paris, vous pouvez aussi choisir votre couleur préférée et nous ferrons tout pour trouver de très beaux wax correspondant à vos goûts.
Le wax est un tissu africain en coton imprimé inspiré des batiks Javanais. Les dessins sont souvent humoristiques ou populaires.",Mode,Accessoires,Foulards et accessoires cheveux,coton imprimé | écharpe | foulard africain | tissu coton coloré | turban,https://www.africouleur.com/shop/mode-africaine/accessoires-mode/foulards-et-accessoires-cheveux/turban-echarpe-tissu-africain-wax/,https://www.africouleur.com/wp-content/uploads/2018/01/Foulard-wax-13-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2018/01/Foulard-wax-10-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2018/01/Foulard-wax-9-565x377.jpg | https://www.africouleur.com/wp-content/uploads/2018/01/Foulard-wax-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2018/01/Foulard-wax-patchwork-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2018/01/Foulard-wax-7-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2018/01/Foulard-wax--510x340.jpg | https://www.africouleur.com/wp-content/uploads/2018/01/Foulard-wax-5-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2018/01/Foulard-wax-11-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2018/01/Foulard-wax-8-565x377.jpg | https://www.africouleur.com/wp-content/uploads/2018/01/Foulard-wax-6-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2018/01/Foulard-wax-12-510x340.jpg
Foulard en tissu africain Calicot,12.0 €,7871 FCFA,"Foulard en tissu africain calicot , teint à la main.
Lors de votre commande merci de préciser votre couleur préférée et une taille parmi les 3 suivantes :
T1 : 20x110cm
T2 : 25x175cm
T3 : 55x175cm","Chaque pièce est unique.
Lavage à 30°.
Venez visiter notre boutique au 108 rue st Maur Paris 11ème pour découvrir, toucher et vous imprégner d’un large choix de nos créations.",Mode,Accessoires,Foulards et accessoires cheveux,coton imprimé | foulard africain | teint à la main | tissu africain,https://www.africouleur.com/shop/mode-africaine/accessoires-mode/foulards-et-accessoires-cheveux/foulard-en-tissu-africain-calicot-noir-et-blanc-boubou/,https://www.africouleur.com/wp-content/uploads/2017/12/Foulard-calicot-e1513853959534-510x340.jpg | https://www.africouleur.com/wp-content/uploads/2017/12/Pagne-calicot-noir-et-blanc-2-510x765.jpg | https://www.africouleur.com/wp-content/uploads/2017/12/Calicot-noir-blanc-boubou-2-510x510.jpg | https://www.africouleur.com/wp-content/uploads/2018/02/Foulard-calicot-7-510x634.jpg | https://www.africouleur.com/wp-content/uploads/2018/02/Foulard-calicot-6-510x628.jpg | https://www.africouleur.com/wp-content/uploads/2018/02/Foulard-calicot-5-510x586.jpg | https://www.africouleur.com/wp-content/uploads/2018/02/Foulard-calicot-4-510x593.jpg | https://www.africouleur.com/wp-content/uploads/2018/02/Foulard-calicot-2-510x456.jpg
